"Weekly","Spots","Mean","Median","Sd","Count"
1971-01-10,176,25.1428571428571,30,21.0192655392505,7
1971-01-17,295,42.1428571428571,8,46.8096449157955,7
1971-01-24,354,50.5714285714286,69,48.1624236061584,7
1971-01-31,230,32.8571428571429,36,22.2592944739089,7
1971-02-07,143,20.4285714285714,17,10.580755216542,7
1971-02-14,215,30.7142857142857,26,26.0813744890505,7
1971-02-21,353,50.4285714285714,57,20.1565303136655,7
1971-02-28,101,14.4285714285714,11,9.01585904313695,7
1971-03-07,133,19,20,11.3137084989848,7
1971-03-14,159,22.7142857142857,25,21.1243483979529,7
1971-03-21,104,14.8571428571429,13,10.0569805181703,7
1971-03-28,106,15.1428571428571,6,14.9602648308619,7
1971-04-04,194,27.7142857142857,30,11.5861164864719,7
1971-04-11,433,61.8571428571429,57,29.5489907973666,7
1971-04-18,333,47.5714285714286,42,31.277559276352,7
1971-04-25,62,8.85714285714286,7,9.78823394742503,7
1971-05-02,215,30.7142857142857,14,32.4022339030006,7
1971-05-09,342,48.8571428571429,49,9.29925752284506,7
1971-05-16,154,22,15,12.9228479833201,7
1971-05-23,185,26.4285714285714,29,15.3498875441825,7
1971-05-30,171,24.4285714285714,19,19.7640847908282,7
1971-06-06,168,24,26,5.16397779494322,7
1971-06-13,104,14.8571428571429,16,9.13653054918498,7
1971-06-20,306,43.7142857142857,42,24.0396497874816,7
1971-06-27,437,62.4285714285714,71,26.3366483748226,7
1971-07-04,390,55.7142857142857,49,26.4052664299775,7
1971-07-11,390,55.7142857142857,58,26.606479697712,7
1971-07-18,603,86.1428571428571,86,15.1154288882648,7
1971-07-25,315,45,41,18.4661853126194,7
1971-08-01,277,39.5714285714286,34,15.7359158493889,7
1971-08-08,241,34.4285714285714,35,10.5017005425652,7
1971-08-15,331,47.2857142857143,33,42.1849668551657,7
1971-08-22,635,90.7142857142857,95,34.4418073747313,7
1971-08-29,97,13.8571428571429,10,13.1710360441459,7
1971-09-05,181,25.8571428571429,26,16.7871833197092,7
1971-09-12,174,24.8571428571429,22,18.3432873410463,7
1971-09-19,229,32.7142857142857,36,9.92831448793946,7
1971-09-26,208,29.7142857142857,33,18.589551596836,7
1971-10-03,143,20.4285714285714,16,13.1384568203061,7
1971-10-10,67,9.57142857142857,10,6.39940473422184,7
1971-10-17,266,38,37,15.0111069989303,7
1971-10-24,279,39.8571428571429,33,22.078862979696,7
1971-10-31,209,29.8571428571429,32,7.01019665507731,7
1971-11-07,53,7.57142857142857,9,4.31497944595888,7
1971-11-14,51,7.28571428571429,8,4.92322000707822,7
1971-11-21,295,42.1428571428571,45,38.4336162381691,7
1971-11-28,63,9,8,12.1655250605964,7
1971-12-05,260,37.1428571428571,34,11.9083804024529,7
1971-12-12,277,39.5714285714286,42,25.6050590239321,7
1971-12-19,393,56.1428571428571,72,33.8891751223926,7
1971-12-26,115,16.4285714285714,6,19.6965068210681,7
1972-01-02,114,16.2857142857143,14,5.43796180304979,7
1972-01-09,90,12.8571428571429,11,5.01426536422407,7
1972-01-16,238,34,21,35.8375966456085,7
1972-01-23,130,18.5714285714286,4,26.7635146101127,7
1972-01-30,122,17.4285714285714,9,18.0818246024117,7
1972-02-06,97,13.8571428571429,6,12.9025652672711,7
1972-02-13,324,46.2857142857143,58,39.9279112305928,7
1972-02-20,526,75.1428571428571,70,78.1375466115759,7
1972-02-27,195,27.8571428571429,2,34.1683507134335,7
1972-03-05,148,21.1428571428571,2,31.4559404640235,7
1972-03-12,356,50.8571428571429,65,35.625031328307,7
1972-03-19,469,67,75,26.2043253427114,7
1972-03-26,78,11.1428571428571,8,6.81734482597077,7
1972-04-02,159,22.7142857142857,17,10.5627377403507,7
1972-04-09,167,23.8571428571429,9,25.1821932552122,7
1972-04-16,88,12.5714285714286,5,18.8578643440621,7
1972-04-23,128,18.2857142857143,11,20.9261740866495,7
1972-04-30,134,19.1428571428571,8,23.9612782869123,7
1972-05-07,314,44.8571428571429,60,32.0646668023053,7
1972-05-14,439,62.7142857142857,75,55.6618190076294,7
1972-05-21,166,23.7142857142857,26,11.2799864910422,7
1972-05-28,181,25.8571428571429,23,24.4501436357647,7
1972-06-04,356,50.8571428571429,54,14.252819269985,7
1972-06-11,201,28.7142857142857,38,16.7303545062489,7
1972-06-18,282,40.2857142857143,44,15.9657371237523,7
1972-06-25,153,21.8571428571429,25,14.7583713129032,7
1972-07-02,320,45.7142857142857,42,23.9702196187567,7
1972-07-09,121,17.2857142857143,9,15.1406107947498,7
1972-07-16,177,25.2857142857143,26,9.99523696091103,7
1972-07-23,137,19.5714285714286,9,22.8900061370106,7
1972-07-30,344,49.1428571428571,50,10.3670724158844,7
1972-08-06,246,35.1428571428571,37,12.8248271129162,7
1972-08-13,115,16.4285714285714,20,11.2079903470269,7
1972-08-20,187,26.7142857142857,28,7.82547731694976,7
1972-08-27,273,39,37,38.8758708369772,7
1972-09-03,135,19.2857142857143,24,11.2207291164506,7
1972-09-10,90,12.8571428571429,11,7.92524597785607,7
1972-09-17,127,18.1428571428571,18,12.2260455780351,7
1972-09-24,288,41.1428571428571,38,12.9798378447572,7
1972-10-01,110,15.7142857142857,20,10.0285307284481,7
1972-10-08,50,7.14285714285714,6,6.12178000880385,7
1972-10-15,93,13.2857142857143,11,8.84523008395458,7
1972-10-22,343,49,52,22.2785397486759,7
1972-10-29,245,35,33,33.0756708170825,7
1972-11-05,28,4,3,4.04145188432738,7
1972-11-12,34,4.85714285714286,4,3.89138242053607,7
1972-11-19,132,18.8571428571429,15,14.194230887096,7
1972-11-26,103,14.7142857142857,17,6.49908418456749,7
1972-12-03,63,9,9,6.85565460040104,7
1972-12-10,299,42.7142857142857,49,14.1740876921501,7
1972-12-17,172,24.5714285714286,30,13.7823213194433,7
1972-12-24,130,18.5714285714286,8,17.803156488454,7
1972-12-31,53,7.57142857142857,5,6.55380660016612,7
1973-01-07,165,23.5714285714286,20,19.2774232619157,7
1973-01-14,86,12.2857142857143,9,7.69662882293899,7
1973-01-21,80,11.4285714285714,8,10.3094963158107,7
1973-01-28,19,2.71428571428571,2,1.60356745147455,7
1973-02-04,72,10.2857142857143,8,5.90802521192673,7
1973-02-11,131,18.7142857142857,19,12.0652985280692,7
1973-02-18,62,8.85714285714286,9,3.71611676478603,7
1973-02-25,140,20,19,10.0664459136943,7
1973-03-04,109,15.5714285714286,18,9.67569365053729,7
1973-03-11,168,24,8,26.9134414992459,7
1973-03-18,115,16.4285714285714,17,4.8255273583013,7
1973-03-25,144,20.5714285714286,18,14.2461356497957,7
1973-04-01,286,40.8571428571429,35,22.8723163921553,7
1973-04-08,86,12.2857142857143,2,24.7164876530781,7
1973-04-15,93,13.2857142857143,2,16.1422250192292,7
1973-04-22,205,29.2857142857143,34,28.4060691033582,7
1973-04-29,312,44.5714285714286,37,22.7365868360311,7
1973-05-06,203,29,21,23.1732604525129,7
1973-05-13,133,19,11,19.4593593591019,7
1973-05-20,439,62.7142857142857,61,16.4287784666043,7
1973-05-27,75,10.7142857142857,8,8.13867896148357,7
1973-06-03,39,5.57142857142857,4,5.12695955569325,7
1973-06-10,283,40.4285714285714,41,10.5017005425652,7
1973-06-17,215,30.7142857142857,26,25.3752785581708,7
1973-06-24,282,40.2857142857143,33,25.8889570133309,7
1973-07-01,283,40.4285714285714,30,23.9085559500997,7
1973-07-08,85,12.1428571428571,7,17.0726737939958,7
1973-07-15,58,8.28571428571429,5,8.86405260427918,7
1973-07-22,17,2.42857142857143,3,1.71824938596845,7
1973-07-29,97,13.8571428571429,11,14.5879924530253,7
1973-08-05,166,23.7142857142857,16,21.187372699435,7
1973-08-12,2,0.285714285714286,0,0.755928946018455,7
1973-08-19,32,4.57142857142857,5,3.10145895008263,7
1973-08-26,168,24,9,22.3606797749979,7
1973-09-02,848,121.142857142857,110,44.8680605458143,7
1973-09-09,270,38.5714285714286,9,50.2157251029899,7
1973-09-16,57,8.14285714285714,8,3.76069902316805,7
1973-09-23,172,24.5714285714286,25,23.7266175623998,7
1973-09-30,134,19.1428571428571,8,24.6943216916263,7
1973-10-07,21,3,2,2.94392028877595,7
1973-10-14,31,4.42857142857143,4,4.8255273583013,7
1973-10-21,173,24.7142857142857,16,25.9725129429447,7
1973-10-28,187,26.7142857142857,14,27.0167496547005,7
1973-11-04,4,0.571428571428571,0,1.51185789203691,7
1973-11-11,48,6.85714285714286,7,6.41426980589818,7
1973-11-18,84,12,4,16.1761140780679,7
1973-11-25,222,31.7142857142857,30,16.3677964889829,7
1973-12-02,27,3.85714285714286,0,7.44823405084658,7
1973-12-09,14,2,2,1,7
1973-12-16,102,14.5714285714286,10,12.7391410340617,7
1973-12-23,26,3.71428571428571,3,3.03942350423485,7
1973-12-30,32,4.57142857142857,4,4.07664661444276,7
1974-01-06,113,16.1428571428571,21,13.8013111868471,7
1974-01-13,135,19.2857142857143,19,9.70763077367981,7
1974-01-20,82,11.7142857142857,13,10.8583959176649,7
1974-01-27,7,1,0,1.91485421551268,7
1974-02-03,14,2,1,2.82842712474619,7
1974-02-10,103,14.7142857142857,8,12.6189577714681,7
1974-02-17,45,6.42857142857143,5,6.37330743170668,7
1974-02-24,29,4.14285714285714,5,2.85356919363403,7
1974-03-03,33,4.71428571428571,5,4.02965199962667,7
1974-03-10,74,10.5714285714286,11,6.55380660016612,7
1974-03-17,84,12,6,12.0277457017791,7
1974-03-24,43,6.14285714285714,4,8.45435925876057,7
1974-03-31,73,10.4285714285714,9,7.67804538618918,7
1974-04-07,358,51.1428571428571,37,41.9659726104717,7
1974-04-14,170,24.2857142857143,21,19.4825929632436,7
1974-04-21,54,7.71428571428571,6,7.80415029998538,7
1974-04-28,63,9,7,9.72967967955095,7
1974-05-05,180,25.7142857142857,6,36.5363485026181,7
1974-05-12,75,10.7142857142857,5,10.4037539012654,7
1974-05-19,13,1.85714285714286,0,3.07834216359885,7
1974-05-26,105,15,14,13.9642400437689,7
1974-06-02,281,40.1428571428571,34,25.8549065068159,7
1974-06-09,184,26.2857142857143,26,13.1999278497307,7
1974-06-16,136,19.4285714285714,17,9.36050466689952,7
1974-06-23,32,4.57142857142857,3,3.86683086679272,7
1974-06-30,496,70.8571428571429,91,33.5033758071659,7
1974-07-07,190,27.1428571428571,28,10.8999781563783,7
1974-07-14,142,20.2857142857143,17,13.5118995175152,7
1974-07-21,226,32.2857142857143,42,20.2872232839151,7
1974-07-28,197,28.1428571428571,26,12.876704695283,7
1974-08-04,87,12.4285714285714,12,8.81016728666645,7
1974-08-11,284,40.5714285714286,39,15.7993369360568,7
1974-08-18,113,16.1428571428571,14,13.284434142115,7
1974-08-25,17,2.42857142857143,2,1.71824938596845,7
1974-09-01,50,7.14285714285714,6,7.1046597720222,7
1974-09-08,283,40.4285714285714,47,26.216134617554,7
1974-09-15,250,35.7142857142857,49,30.0206278288462,7
1974-09-22,36,5.14285714285714,7,3.80475892484537,7
1974-09-29,52,7.42857142857143,5,10.1629579496185,7
1974-10-06,415,59.2857142857143,8,80.1970786785368,7
1974-10-13,144,20.5714285714286,8,27.6939051228313,7
1974-10-20,24,3.42857142857143,2,2.99205296617238,7
1974-10-27,49,7,7,2.23606797749979,7
1974-11-03,40,5.71428571428571,2,6.42168943799801,7
1974-11-10,49,7,9,4.16333199893227,7
1974-11-17,168,24,30,16.8226038412607,7
1974-11-24,64,9.14285714285714,8,11.3494283472571,7
1974-12-01,2,0.285714285714286,0,0.755928946018455,7
1974-12-08,46,6.57142857142857,3,7.50238057457193,7
1974-12-15,87,12.4285714285714,9,7.91321980100689,7
1974-12-22,41,5.85714285714286,3,3.93397896234722,7
1974-12-29,54,7.71428571428571,7,3.81725406168211,7
1975-01-05,60,8.57142857142857,7,5.74041644415986,7
1975-01-12,51,7.28571428571429,5,4.46147530585589,7
1975-01-19,22,3.14285714285714,3,2.67261241912424,7
1975-01-26,3,0.428571428571429,0,0.534522483824849,7
1975-02-02,78,11.1428571428571,9,5.30498417932204,7
1975-02-09,51,7.28571428571429,6,6.44759091222672,7
1975-02-16,5,0.714285714285714,0,0.951189731211342,7
1975-02-23,8,1.14285714285714,0,2.26778683805536,7
1975-03-02,37,5.28571428571429,6,4.34796066044323,7
1975-03-09,55,7.85714285714286,6,4.81070235442364,7
1975-03-16,35,5,0,9,7
1975-03-23,0,0,0,0,7
1975-03-30,2,0.285714285714286,0,0.755928946018455,7
1975-04-06,7,1,1,1.15470053837925,7
1975-04-13,1,0.142857142857143,0,0.377964473009227,7
1975-04-20,5,0.714285714285714,0,0.951189731211342,7
1975-04-27,73,10.4285714285714,11,5.71130874835599,7
1975-05-04,18,2.57142857142857,1,3.40867241298539,7
1975-05-11,0,0,0,0,7
1975-05-18,12,1.71428571428571,1,2.28868854108532,7
1975-05-25,2,0.285714285714286,0,0.487950036474267,7
1975-06-01,12,1.71428571428571,1,2.42997158517582,7
1975-06-08,8,1.14285714285714,0,1.86445447147161,7
1975-06-15,34,4.85714285714286,4,5.7279598296011,7
1975-06-22,69,9.85714285714286,9,6.96248450455658,7
1975-06-29,37,5.28571428571429,5,2.98408476836063,7
1975-07-06,113,16.1428571428571,14,7.77664390828013,7
1975-07-13,142,20.2857142857143,22,9.03169023889928,7
1975-07-20,72,10.2857142857143,8,5.61884583979918,7
1975-07-27,131,18.7142857142857,18,8.97615889851715,7
1975-08-03,558,79.7142857142857,81,49.5099797539657,7
1975-08-10,405,57.8571428571429,52,52.1933219592589,7
1975-08-17,45,6.42857142857143,8,3.9940431835899,7
1975-08-24,40,5.71428571428571,5,3.72890894294322,7
1975-08-31,106,15.1428571428571,18,10.8078454749096,7
1975-09-07,34,4.85714285714286,3,4.63424108956261,7
1975-09-14,56,8,6,6.35085296108588,7
1975-09-21,26,3.71428571428571,0,7.22759263088999,7
1975-09-28,17,2.42857142857143,1,2.50713268211203,7
1975-10-05,18,2.57142857142857,2,1.39727626201154,7
1975-10-12,42,6,5,4.39696865275764,7
1975-10-19,9,1.28571428571429,1,1.79947082168487,7
1975-10-26,0,0,0,0,7
1975-11-02,32,4.57142857142857,3,4.42933941113657,7
1975-11-09,32,4.57142857142857,3,4.79086432205932,7
1975-11-16,88,12.5714285714286,7,16.5414342672891,7
1975-11-23,6,0.857142857142857,0,1.21498579258791,7
1975-11-30,68,9.71428571428571,12,7.22759263088999,7
1975-12-07,15,2.14285714285714,1,3.1320159337915,7
1975-12-14,16,2.28571428571429,1,2.87020822207993,7
1975-12-21,15,2.14285714285714,0,3.38765264987284,7
1975-12-28,1,0.142857142857143,0,0.377964473009227,7
1976-01-04,0,0,0,0,7
1976-01-11,75,10.7142857142857,10,7.80415029998538,7
1976-01-18,36,5.14285714285714,5,4.22013315068658,7
1976-01-25,3,0.428571428571429,0,0.786795792469443,7
1976-02-01,0,0,0,0,7
1976-02-08,13,1.85714285714286,0,3.48466026218585,7
1976-02-15,40,5.71428571428571,6,3.30223589477825,7
1976-02-22,4,0.571428571428571,0,1.51185789203691,7
1976-02-29,7,1,0,1.91485421551268,7
1976-03-07,56,8,8,4.79583152331272,7
1976-03-14,155,22.1428571428571,21,16.4562913139481,7
1976-03-21,162,23.1428571428571,26,15.9523098790172,7
1976-03-28,196,28,29,6.58280588604383,7
1976-04-04,20,2.85714285714286,2,2.911389784311,7
1976-04-11,36,5.14285714285714,4,2.19306265517513,7
1976-04-18,66,9.42857142857143,10,5.28700113035556,7
1976-04-25,90,12.8571428571429,7,13.3220190090012,7
1976-05-02,38,5.42857142857143,4,4.68533680244878,7
1976-05-09,34,4.85714285714286,5,1.86445447147161,7
1976-05-16,32,4.57142857142857,5,2.76026223736942,7
1976-05-23,9,1.28571428571429,0,1.88982236504614,7
1976-05-30,0,0,0,0,7
1976-06-06,32,4.57142857142857,1,5.19156825558337,7
1976-06-13,89,12.7142857142857,6,14.2093195440444,7
1976-06-20,116,16.5714285714286,14,8.38365757206926,7
1976-06-27,25,3.57142857142857,1,4.1576092031015,7
1976-07-04,11,1.57142857142857,1,1.71824938596845,7
1976-07-11,0,0,0,0,7
1976-07-18,0,0,0,0,7
1976-07-25,0,0,0,0,7
1976-08-01,19,2.71428571428571,2,1.79947082168487,7
1976-08-08,66,9.42857142857143,7,5.79819347892493,7
1976-08-15,85,12.1428571428571,9,11.5676066586621,7
1976-08-22,20,2.85714285714286,2,2.26778683805536,7
1976-08-29,33,4.71428571428571,5,2.36038737740833,7
1976-09-05,51,7.28571428571429,2,11.6435144424451,7
1976-09-12,49,7,4,9.81495457622364,7
1976-09-19,9,1.28571428571429,0,2.36038737740833,7
1976-09-26,23,3.28571428571429,3,2.13808993529939,7
1976-10-03,19,2.71428571428571,3,1.97604704011871,7
1976-10-10,23,3.28571428571429,3,3.54562104171167,7
1976-10-17,67,9.57142857142857,8,9.03432607442567,7
1976-10-24,121,17.2857142857143,19,14.9299953752425,7
1976-10-31,0,0,0,0,7
1976-11-07,0,0,0,0,7
1976-11-14,29,4.14285714285714,1,4.25944329025016,7
1976-11-21,28,4,3,2.94392028877595,7
1976-11-28,2,0.285714285714286,0,0.487950036474267,7
1976-12-05,50,7.14285714285714,8,6.81734482597077,7
1976-12-12,79,11.2857142857143,8,7.4992063072098,7
1976-12-19,22,3.14285714285714,3,1.67616341969505,7
1976-12-26,69,9.85714285714286,8,5.55063273956437,7
1977-01-02,24,3.42857142857143,5,2.69920623252731,7
1977-01-09,29,4.14285714285714,2,6.36209010280352,7
1977-01-16,40,5.71428571428571,6,5.55920515044749,7
1977-01-23,54,7.71428571428571,7,5.99205823609567,7
1977-01-30,64,9.14285714285714,6,7.44823405084658,7
1977-02-06,102,14.5714285714286,7,19.7134230315044,7
1977-02-13,152,21.7142857142857,20,19.1286372202716,7
1977-02-20,16,2.28571428571429,2,1.38013111868471,7
1977-02-27,4,0.571428571428571,1,0.534522483824849,7
1977-03-06,48,6.85714285714286,4,7.17469096729542,7
1977-03-13,4,0.571428571428571,0,0.975900072948533,7
1977-03-20,15,2.14285714285714,2,1.57359158493889,7
1977-03-27,26,3.71428571428571,4,1.70433620649269,7
1977-04-03,8,1.14285714285714,1,1.3451854182691,7
1977-04-10,56,8,8,6.45497224367903,7
1977-04-17,105,15,8,12.2338328690017,7
1977-04-24,18,2.57142857142857,3,2.29906813420444,7
1977-05-01,63,9,8,7.04745817062199,7
1977-05-08,62,8.85714285714286,8,1.67616341969505,7
1977-05-15,55,7.85714285714286,8,4.14039335605413,7
1977-05-22,14,2,1,2.82842712474619,7
1977-05-29,182,26,28,7.16472842006823,7
1977-06-05,181,25.8571428571429,26,5.45980986935661,7
1977-06-12,55,7.85714285714286,7,7.84067538393157,7
1977-06-19,140,20,14,18.2208671582886,7
1977-06-26,252,36,38,26.3881286440197,7
1977-07-03,105,15,12,10.7082522694727,7
1977-07-10,14,2,2,2.08166599946613,7
1977-07-17,23,3.28571428571429,2,3.72890894294322,7
1977-07-24,76,10.8571428571429,12,6.66904719402933,7
1977-07-31,91,13,9,14.1303455961511,7
1977-08-07,192,27.4285714285714,25,19.0513091663639,7
1977-08-14,101,14.4285714285714,17,6.97273602103562,7
1977-08-21,104,14.8571428571429,8,13.3220190090012,7
1977-08-28,93,13.2857142857143,9,11.729084728632,7
1977-09-04,102,14.5714285714286,14,6.72946612189364,7
1977-09-11,362,51.7142857142857,50,27.9804353415876,7
1977-09-18,89,12.7142857142857,8,17.4901332729274,7
1977-09-25,146,20.8571428571429,21,7.47057720725272,7
1977-10-02,176,25.1428571428571,23,6.28300807545164,7
1977-10-09,170,24.2857142857143,29,20.6132181355741,7
1977-10-16,270,38.5714285714286,37,12.8303954584045,7
1977-10-23,114,16.2857142857143,16,6.65117247093287,7
1977-10-30,110,15.7142857142857,15,11.353623294119,7
1977-11-06,57,8.14285714285714,10,3.97611918955202,7
1977-11-13,156,22.2857142857143,25,15.1626106559775,7
1977-11-20,79,11.2857142857143,10,9.05012496625112,7
1977-11-27,52,7.42857142857143,9,4.19750492781695,7
1977-12-04,149,21.2857142857143,20,19.7037584038704,7
1977-12-11,60,8.57142857142857,8,5.74041644415986,7
1977-12-18,79,11.2857142857143,11,5.08967208224281,7
1977-12-25,151,21.5714285714286,13,19.6880432653692,7
1978-01-01,357,51,50,28.7112057101985,7
1978-01-08,81,11.5714285714286,9,7.25389878748302,7
1978-01-15,42,6,7,2.88675134594813,7
1978-01-22,118,16.8571428571429,18,14.9268055460478,7
1978-01-29,335,47.8571428571429,7,54.68829421192,7
1978-02-05,290,41.4285714285714,7,45.1769009666708,7
1978-02-12,351,50.1428571428571,29,52.2730924135562,7
1978-02-19,195,27.8571428571429,9,31.5353165589976,7
1978-02-26,194,27.7142857142857,30,20.2872232839151,7
1978-03-05,243,34.7142857142857,33,23.6974983610386,7
1978-03-12,119,17,5,22.6495033058122,7
1978-03-19,124,17.7142857142857,24,14.0797050834915,7
1978-03-26,132,18.8571428571429,15,12.2124058703786,7
1978-04-02,134,19.1428571428571,6,28.2455221904203,7
1978-04-09,185,26.4285714285714,9,40.6852026452581,7
1978-04-16,189,27,33,23.9513395589196,7
1978-04-23,488,69.7142857142857,78,35.0937519876605,7
1978-04-30,407,58.1428571428571,70,55.453970616565,7
1978-05-07,121,17.2857142857143,9,13.5979690360275,7
1978-05-14,207,29.5714285714286,34,19.721875695592,7
1978-05-21,259,37,8,42.3320209770335,7
1978-05-28,492,70.2857142857143,86,36.1188514292942,7
1978-06-04,78,11.1428571428571,7,8.68770340632036,7
1978-06-11,198,28.2857142857143,8,32.3507562287411,7
1978-06-18,572,81.7142857142857,85,40.905233103334,7
1978-06-25,579,82.7142857142857,77,59.4045853609363,7
1978-07-02,161,23,9,26.5957390070916,7
1978-07-09,456,65.1428571428571,75,44.186832772628,7
1978-07-16,186,26.5714285714286,23,17.1935757659379,7
1978-07-23,58,8.28571428571429,7,5.21901286050296,7
1978-07-30,136,19.4285714285714,20,9.74435123301603,7
1978-08-06,272,38.8571428571429,46,12.92837411057,7
1978-08-13,163,23.2857142857143,20,15.8610033910667,7
1978-08-20,93,13.2857142857143,14,5.93616839704664,7
1978-08-27,350,50,32,49.4199689734153,7
1978-09-03,661,94.4285714285714,98,57.1834974529574,7
1978-09-10,372,53.1428571428571,58,15.0047611491439,7
1978-09-17,264,37.7142857142857,46,24.5337474085139,7
1978-09-24,290,41.4285714285714,32,41.532546044667,7
1978-10-01,184,26.2857142857143,28,19.771311587873,7
1978-10-08,654,93.4285714285714,96,22.0518868645228,7
1978-10-15,312,44.5714285714286,8,56.5622286891678,7
1978-10-22,247,35.2857142857143,36,20.2213936687055,7
1978-10-29,407,58.1428571428571,58,35.2109290392844,7
1978-11-05,558,79.7142857142857,80,20.4019140091829,7
1978-11-12,232,33.1428571428571,36,10.3187300805957,7
1978-11-19,182,26,29,7.6594168620507,7
1978-11-26,170,24.2857142857143,19,20.5970409340297,7
1978-12-03,587,83.8571428571429,90,37.9536057638295,7
1978-12-10,686,98,115,72.1549259117722,7
1978-12-17,79,11.2857142857143,7,8.88283524021255,7
1978-12-24,361,51.5714285714286,57,51.2050034757579,7
1978-12-31,340,48.5714285714286,4,60.052358107619,7
1979-01-07,318,45.4285714285714,4,56.8502628046026,7
1979-01-14,497,71,94,50.6754378372797,7
1979-01-21,323,46.1428571428571,6,72.4187557921026,7
1979-01-28,295,42.1428571428571,45,41.1842549664657,7
1979-02-04,378,54,4,71.2811335487869,7
1979-02-11,142,20.2857142857143,5,38.7027746021492,7
1979-02-18,270,38.5714285714286,9,45.1252225954146,7
1979-02-25,254,36.2857142857143,43,25.8438534646976,7
1979-03-04,370,52.8571428571429,54,39.8222239937641,7
1979-03-11,427,61,55,45.8366665454634,7
1979-03-18,305,43.5714285714286,8,52.4145563206035,7
1979-03-25,311,44.4285714285714,6,59.8772554004082,7
1979-04-01,149,21.2857142857143,5,42.3190827157768,7
1979-04-08,362,51.7142857142857,41,24.6015872503807,7
1979-04-15,386,55.1428571428571,43,46.9873336529061,7
1979-04-22,191,27.2857142857143,21,30.8799518874533,7
1979-04-29,247,35.2857142857143,6,43.831930087986,7
1979-05-06,373,53.2857142857143,66,36.7002011153176,7
1979-05-13,671,95.8571428571429,87,37.5429912297381,7
1979-05-20,274,39.1428571428571,34,20.1281607988126,7
1979-05-27,506,72.2857142857143,52,46.4532535125879,7
1979-06-03,955,136.428571428571,147,24.7039615099626,7
1979-06-10,519,74.1428571428571,63,74.3178501918809,7
1979-06-17,252,36,28,34.3317151722233,7
1979-06-24,380,54.2857142857143,48,26.5437644009178,7
1979-07-01,528,75.4285714285714,112,68.757683553324,7
1979-07-08,432,61.7142857142857,69,45.0174569314108,7
1979-07-15,253,36.1428571428571,40,32.3338242476233,7
1979-07-22,406,58,70,38.2970843102535,7
1979-07-29,383,54.7142857142857,51,40.4380772940319,7
1979-08-05,189,27,29,23.8676908532574,7
1979-08-12,440,62.8571428571429,64,20.2272800233461,7
1979-08-19,598,85.4285714285714,118,74.5494402904478,7
1979-08-26,414,59.1428571428571,73,37.3739150184928,7
1979-09-02,690,98.5714285714286,103,26.2097764384281,7
1979-09-09,778,111.142857142857,135,54.149264603897,7
1979-09-16,579,82.7142857142857,83,67.9060976292858,7
1979-09-23,263,37.5714285714286,3,91.9399389871039,7
1979-09-30,316,45.1428571428571,8,50.4593188335203,7
1979-10-07,539,77,118,67.6362821765557,7
1979-10-14,20,2.85714285714286,3,2.11570094204981,7
1979-10-21,92,13.1428571428571,6,23.032068740697,7
1979-10-28,266,38,9,54.8452368032084,7
1979-11-04,588,84,98,78.7633586553206,7
1979-11-11,305,43.5714285714286,9,69.6607425141238,7
1979-11-18,164,23.4285714285714,6,32.943674875243,7
1979-11-25,274,39.1428571428571,37,27.7454414960282,7
1979-12-02,696,99.4285714285714,114,58.5885573095895,7
1979-12-09,253,36.1428571428571,6,54.00749507068,7
1979-12-16,411,58.7142857142857,72,37.1919090023367,7
1979-12-23,183,26.1428571428571,4,49.8478637838125,7
1979-12-30,427,61,54,47.7842372894382,7
1980-01-06,539,77,102,71.3582510996451,7
1980-01-13,381,54.4285714285714,7,69.923427506707,7
1980-01-20,127,18.1428571428571,4,26.903708365382,7
1980-01-27,424,60.5714285714286,51,54.1567390169717,7
1980-02-03,525,75,86,60.5254767295007,7
1980-02-10,412,58.8571428571429,46,53.6141417023176,7
1980-02-17,268,38.2857142857143,39,42.4370682529409,7
1980-02-24,424,60.5714285714286,58,25.5920374521526,7
1980-03-02,279,39.8571428571429,43,23.2122709748427,7
1980-03-09,104,14.8571428571429,17,10.415190371577,7
1980-03-16,155,22.1428571428571,5,32.621202570458,7
1980-03-23,190,27.1428571428571,8,40.5767937431753,7
1980-03-30,494,70.5714285714286,75,41.3636601493676,7
1980-04-06,694,99.1428571428571,112,104.902222047372,7
1980-04-13,647,92.4285714285714,101,70.1399960622971,7
1980-04-20,217,31,25,33.8969025133566,7
1980-04-27,242,34.5714285714286,5,55.7759121929205,7
1980-05-04,196,28,5,39.7282435218741,7
1980-05-11,369,52.7142857142857,56,49.4661981751657,7
1980-05-18,354,50.5714285714286,8,63.8484067743201,7
1980-05-25,819,117,103,117.486169398785,7
1980-06-01,275,39.2857142857143,5,49.3683916614477,7
1980-06-08,464,66.2857142857143,87,63.2210784620506,7
1980-06-15,226,32.2857142857143,7,39.5293742496821,7
1980-06-22,267,38.1428571428571,8,56.3336151021412,7
1980-06-29,325,46.4285714285714,46,8.77225062070054,7
1980-07-06,138,19.7142857142857,9,25.1907012322291,7
1980-07-13,483,69,9,80.2496105909555,7
1980-07-20,624,89.1428571428571,73,45.4291704063537,7
1980-07-27,226,32.2857142857143,34,18.052832517496,7
1980-08-03,244,34.8571428571429,32,23.554394999862,7
1980-08-10,438,62.5714285714286,78,38.8838318707452,7
1980-08-17,724,103.428571428571,115,57.8931692656314,7
1980-08-24,258,36.8571428571429,55,31.3869854739645,7
