"Weekly","Groups","Mean","Median","Sd","Count"
1975-04-20,3,0.428571428571429,0,0.534522483824849,7
1975-04-27,17,2.42857142857143,2,0.534522483824849,7
1975-05-04,12,1.71428571428571,2,1.79947082168487,7
1975-05-11,0,0,0,0,7
1975-05-18,5,0.714285714285714,1,0.755928946018454,7
1975-05-25,2,0.285714285714286,0,0.487950036474267,7
1975-06-01,5,0.714285714285714,1,0.487950036474267,7
1975-06-08,3,0.428571428571429,0,0.534522483824849,7
1975-06-15,7,1,1,0.816496580927726,7
1975-06-22,17,2.42857142857143,3,1.51185789203691,7
1975-06-29,16,2.28571428571429,2,0.755928946018455,7
1975-07-06,16,2.28571428571429,2,0.951189731211342,7
1975-07-13,19,2.71428571428571,3,0.755928946018455,7
1975-07-20,21,3,3,0.816496580927726,7
1975-07-27,15,2.14285714285714,2,0.690065559342354,7
1975-08-03,28,4,3,3.55902608401044,7
1975-08-10,15,2.14285714285714,2,1.3451854182691,7
1975-08-17,15,2.14285714285714,2,1.0690449676497,7
1975-08-24,9,1.28571428571429,1,0.487950036474267,7
1975-08-31,12,1.71428571428571,2,1.11269728052837,7
1975-09-07,12,1.71428571428571,1,0.951189731211342,7
1975-09-14,13,1.85714285714286,2,0.899735410842437,7
1975-09-21,6,0.857142857142857,0,1.4638501094228,7
1975-09-28,8,1.14285714285714,1,0.899735410842437,7
1975-10-05,8,1.14285714285714,1,0.377964473009227,7
1975-10-12,14,2,2,0.816496580927726,7
1975-10-19,5,0.714285714285714,1,0.755928946018454,7
1975-10-26,0,0,0,0,7
1975-11-02,16,2.28571428571429,3,1.70433620649269,7
1975-11-09,23,3.28571428571429,3,0.755928946018455,7
1975-11-16,21,3,3,1,7
1975-11-23,3,0.428571428571429,0,0.534522483824849,7
1975-11-30,7,1,1,0.577350269189626,7
1975-12-07,4,0.571428571428571,1,0.534522483824849,7
1975-12-14,5,0.714285714285714,1,0.487950036474267,7
1975-12-21,5,0.714285714285714,0,0.951189731211342,7
1975-12-28,1,0.142857142857143,0,0.377964473009227,7
1976-01-04,0,0,0,0,7
1976-01-11,10,1.42857142857143,2,0.786795792469443,7
1976-01-18,6,0.857142857142857,1,0.377964473009227,7
1976-01-25,2,0.285714285714286,0,0.487950036474267,7
1976-02-01,0,0,0,0,7
1976-02-08,3,0.428571428571429,0,0.786795792469443,7
1976-02-15,10,1.42857142857143,1,0.534522483824849,7
1976-02-22,1,0.142857142857143,0,0.377964473009227,7
1976-02-29,2,0.285714285714286,0,0.487950036474267,7
1976-03-07,6,0.857142857142857,1,0.377964473009227,7
1976-03-14,13,1.85714285714286,2,0.377964473009227,7
1976-03-21,17,2.42857142857143,3,0.975900072948533,7
1976-03-28,11,1.57142857142857,2,0.534522483824849,7
1976-04-04,6,0.857142857142857,1,0.377964473009227,7
1976-04-11,11,1.57142857142857,2,0.534522483824849,7
1976-04-18,19,2.71428571428571,3,0.755928946018455,7
1976-04-25,16,2.28571428571429,3,0.951189731211342,7
1976-05-02,10,1.42857142857143,1,0.534522483824849,7
1976-05-09,13,1.85714285714286,1,1.21498579258791,7
1976-05-16,11,1.57142857142857,1,0.786795792469443,7
1976-05-23,3,0.428571428571429,0,0.534522483824849,7
1976-05-30,0,0,0,0,7
1976-06-06,5,0.714285714285714,1,0.487950036474267,7
1976-06-13,9,1.28571428571429,1,0.487950036474267,7
1976-06-20,15,2.14285714285714,2,0.690065559342354,7
1976-06-27,7,1,1,0,7
1976-07-04,5,0.714285714285714,1,0.487950036474267,7
1976-07-11,0,0,0,0,7
1976-07-18,0,0,0,0,7
1976-07-25,0,0,0,0,7
1976-08-01,8,1.14285714285714,1,0.377964473009227,7
1976-08-08,18,2.57142857142857,2,0.786795792469443,7
1976-08-15,11,1.57142857142857,2,0.534522483824849,7
1976-08-22,9,1.28571428571429,1,0.487950036474267,7
1976-08-29,9,1.28571428571429,1,0.487950036474267,7
1976-09-05,11,1.57142857142857,1,0.786795792469443,7
1976-09-12,12,1.71428571428571,2,0.487950036474267,7
1976-09-19,3,0.428571428571429,0,0.786795792469443,7
1976-09-26,20,2.85714285714286,2,1.0690449676497,7
1976-10-03,17,2.42857142857143,3,1.51185789203691,7
1976-10-10,13,1.85714285714286,2,1.57359158493889,7
1976-10-17,15,2.14285714285714,2,0.899735410842437,7
1976-10-24,13,1.85714285714286,2,0.377964473009227,7
1976-10-31,0,0,0,0,7
1976-11-07,0,0,0,0,7
1976-11-14,7,1,1,0.577350269189626,7
1976-11-21,7,1,1,0,7
1976-11-28,2,0.285714285714286,0,0.487950036474267,7
1976-12-05,7,1,1,0.816496580927726,7
1976-12-12,19,2.71428571428571,3,1.25356634105602,7
1976-12-19,10,1.42857142857143,1,0.534522483824849,7
1976-12-26,12,1.71428571428571,2,0.487950036474267,7
1977-01-02,14,2,3,1.63299316185545,7
1977-01-09,12,1.71428571428571,2,1.38013111868471,7
1977-01-16,8,1.14285714285714,1,1.0690449676497,7
1977-01-23,12,1.71428571428571,2,1.11269728052837,7
1977-01-30,11,1.57142857142857,2,0.534522483824849,7
1977-02-06,16,2.28571428571429,2,1.97604704011871,7
1977-02-13,33,4.71428571428571,4,1.60356745147455,7
1977-02-20,8,1.14285714285714,1,0.377964473009227,7
1977-02-27,4,0.571428571428571,1,0.534522483824849,7
1977-03-06,15,2.14285714285714,2,1.0690449676497,7
1977-03-13,2,0.285714285714286,0,0.487950036474267,7
1977-03-20,7,1,1,0.577350269189626,7
1977-03-27,10,1.42857142857143,1,0.534522483824849,7
1977-04-03,4,0.571428571428571,1,0.534522483824849,7
1977-04-10,6,0.857142857142857,1,0.377964473009227,7
1977-04-17,14,2,2,0.816496580927726,7
1977-04-24,6,0.857142857142857,1,0.377964473009227,7
1977-05-01,12,1.71428571428571,2,0.755928946018455,7
1977-05-08,23,3.28571428571429,3,0.755928946018455,7
1977-05-15,9,1.28571428571429,1,0.951189731211342,7
1977-05-22,7,1,1,0.816496580927726,7
1977-05-29,18,2.57142857142857,2,1.13389341902768,7
1977-06-05,17,2.42857142857143,2,0.534522483824849,7
1977-06-12,13,1.85714285714286,2,0.899735410842437,7
1977-06-19,23,3.28571428571429,3,1.11269728052837,7
1977-06-26,29,4.14285714285714,3,2.96808419852332,7
1977-07-03,20,2.85714285714286,3,1.0690449676497,7
1977-07-10,4,0.571428571428571,1,0.534522483824849,7
1977-07-17,10,1.42857142857143,1,1.2724180205607,7
1977-07-24,23,3.28571428571429,3,1.11269728052837,7
1977-07-31,11,1.57142857142857,1,0.786795792469443,7
1977-08-07,16,2.28571428571429,2,1.38013111868471,7
1977-08-14,29,4.14285714285714,4,0.899735410842437,7
1977-08-21,20,2.85714285714286,2,1.21498579258791,7
1977-08-28,20,2.85714285714286,3,1.3451854182691,7
1977-09-04,19,2.71428571428571,3,0.487950036474267,7
1977-09-11,22,3.14285714285714,3,1.77281052085584,7
1977-09-18,44,6.28571428571429,6,1.70433620649269,7
1977-09-25,39,5.57142857142857,6,1.61834718742537,7
1977-10-02,34,4.85714285714286,5,1.0690449676497,7
1977-10-09,34,4.85714285714286,5,1.57359158493889,7
1977-10-16,32,4.57142857142857,5,0.975900072948533,7
1977-10-23,26,3.71428571428571,4,1.11269728052837,7
1977-10-30,26,3.71428571428571,3,1.38013111868471,7
1977-11-06,20,2.85714285714286,3,1.0690449676497,7
1977-11-13,35,5,5,0.816496580927726,7
1977-11-20,13,1.85714285714286,2,0.690065559342354,7
1977-11-27,13,1.85714285714286,2,0.690065559342354,7
1977-12-04,41,5.85714285714286,5,2.34012616672488,7
1977-12-11,40,5.71428571428571,5,2.56347977784662,7
1977-12-18,22,3.14285714285714,3,1.0690449676497,7
1977-12-25,39,5.57142857142857,5,1.81265393434993,7
1978-01-01,58,8.28571428571429,7,2.42997158517582,7
1978-01-08,24,3.42857142857143,3,1.71824938596845,7
1978-01-15,17,2.42857142857143,3,1.13389341902768,7
1978-01-22,35,5,4,2.70801280154532,7
1978-01-29,96,13.7142857142857,12,2.75162289775117,7
1978-02-05,84,12,12,3.55902608401044,7
1978-02-12,52,7.42857142857143,7,2.43975018237133,7
1978-02-19,57,8.14285714285714,8,2.26778683805536,7
1978-02-26,71,10.1428571428571,10,1.57359158493889,7
1978-03-05,59,8.42857142857143,8,1.61834718742537,7
1978-03-12,64,9.14285714285714,10,1.86445447147161,7
1978-03-19,60,8.57142857142857,8,2.69920623252731,7
1978-03-26,43,6.14285714285714,6,1.0690449676497,7
1978-04-02,78,11.1428571428571,10,2.11570094204981,7
1978-04-09,91,13,12,2.44948974278318,7
1978-04-16,85,12.1428571428571,11,2.911389784311,7
1978-04-23,66,9.42857142857143,10,3.77964473009227,7
1978-04-30,56,8,6,3.78593889720018,7
1978-05-07,49,7,8,2.08166599946613,7
1978-05-14,57,8.14285714285714,8,1.77281052085584,7
1978-05-21,67,9.57142857142857,10,1.2724180205607,7
1978-05-28,65,9.28571428571429,9,2.6903708365382,7
1978-06-04,27,3.85714285714286,4,1.21498579258791,7
1978-06-11,56,8,8,1,7
1978-06-18,97,13.8571428571429,13,3.33809184158512,7
1978-06-25,62,8.85714285714286,9,1.3451854182691,7
1978-07-02,51,7.28571428571429,7,1.97604704011871,7
1978-07-09,65,9.28571428571429,8,3.63841933236058,7
1978-07-16,44,6.28571428571429,5,1.97604704011871,7
1978-07-23,22,3.14285714285714,3,1.3451854182691,7
1978-07-30,37,5.28571428571429,5,1.70433620649269,7
1978-08-06,27,3.85714285714286,3,1.4638501094228,7
1978-08-13,46,6.57142857142857,7,2.22539456105675,7
1978-08-20,29,4.14285714285714,3,1.4638501094228,7
1978-08-27,54,7.71428571428571,7,2.1380899352994,7
1978-09-03,72,10.2857142857143,10,4.92322000707822,7
1978-09-10,60,8.57142857142857,9,1.2724180205607,7
1978-09-17,88,12.5714285714286,10,5.56348640264187,7
1978-09-24,100,14.2857142857143,13,3.14718316987777,7
1978-10-01,70,10,10,4.20317340430616,7
1978-10-08,86,12.2857142857143,13,2.05866345916355,7
1978-10-15,120,17.1428571428571,19,4.05908739450021,7
1978-10-22,72,10.2857142857143,11,2.42997158517582,7
1978-10-29,89,12.7142857142857,11,2.75162289775117,7
1978-11-05,58,8.28571428571429,8,1.38013111868471,7
1978-11-12,50,7.14285714285714,7,1.86445447147161,7
1978-11-19,52,7.42857142857143,8,1.51185789203691,7
1978-11-26,78,11.1428571428571,9,4.0178174601215,7
1978-12-03,70,10,10,1.15470053837925,7
1978-12-10,104,14.8571428571429,12,5.89995964473689,7
1978-12-17,80,11.4285714285714,8,5.65264371355395,7
1978-12-24,81,11.5714285714286,9,4.64962876142253,7
1978-12-31,133,19,22,4.89897948556636,7
1979-01-07,133,19,21,4.50924975282289,7
1979-01-14,105,15,13,6.60807586719967,7
1979-01-21,169,24.1428571428571,27,5.61036455822529,7
1979-01-28,102,14.5714285714286,13,5.25538272812244,7
1979-02-04,104,14.8571428571429,17,4.98091596089753,7
1979-02-11,138,19.7142857142857,21,3.25137333621173,7
1979-02-18,126,18,22,6.92820323027551,7
1979-02-25,88,12.5714285714286,13,2.76026223736942,7
1979-03-04,107,15.2857142857143,14,3.25137333621173,7
1979-03-11,104,14.8571428571429,14,3.67099311851582,7
1979-03-18,108,15.4285714285714,16,3.909694909544,7
1979-03-25,101,14.4285714285714,16,3.40867241298539,7
1979-04-01,101,14.4285714285714,15,4.50396650583841,7
1979-04-08,49,7,8,1.82574185835055,7
1979-04-15,61,8.71428571428571,8,2.9277002188456,7
1979-04-22,74,10.5714285714286,9,5.34967733784456,7
1979-04-29,87,12.4285714285714,14,3.59894164336975,7
1979-05-06,107,15.2857142857143,13,4.42396073348629,7
1979-05-13,95,13.5714285714286,13,0.786795792469443,7
1979-05-20,84,12,11,2.70801280154532,7
1979-05-27,71,10.1428571428571,11,2.19306265517513,7
1979-06-03,94,13.4285714285714,14,1.71824938596845,7
1979-06-10,102,14.5714285714286,14,3.30943816264649,7
1979-06-17,85,12.1428571428571,10,3.4364987719369,7
1979-06-24,74,10.5714285714286,11,1.39727626201154,7
1979-07-01,149,21.2857142857143,19,6.5501726622099,7
1979-07-08,100,14.2857142857143,13,3.40168025708304,7
1979-07-15,90,12.8571428571429,10,4.8452234702014,7
1979-07-22,95,13.5714285714286,12,4.19750492781695,7
1979-07-29,82,11.7142857142857,10,4.34796066044323,7
1979-08-05,85,12.1428571428571,11,3.71611676478603,7
1979-08-12,47,6.71428571428571,7,1.60356745147455,7
1979-08-19,135,19.2857142857143,14,7.04069801734378,7
1979-08-26,103,14.7142857142857,12,6.75066134326323,7
1979-09-02,65,9.28571428571429,9,1.11269728052837,7
1979-09-09,93,13.2857142857143,13,5.67786009321252,7
1979-09-16,115,16.4285714285714,14,6.39940473422184,7
1979-09-23,221,31.5714285714286,33,7.16140449113959,7
1979-09-30,141,20.1428571428571,23,8.37513326119992,7
1979-10-07,136,19.4285714285714,15,6.55380660016612,7
1979-10-14,206,29.4285714285714,30,1.81265393434993,7
1979-10-21,154,22,22,5.97215762238964,7
1979-10-28,150,21.4285714285714,22,9.03432607442567,7
1979-11-04,164,23.4285714285714,16,12.2046049076724,7
1979-11-11,180,25.7142857142857,26,10.4517029826768,7
1979-11-18,122,17.4285714285714,17,5.65264371355395,7
1979-11-25,71,10.1428571428571,11,1.4638501094228,7
1979-12-02,125,17.8571428571429,18,6.41426980589818,7
1979-12-09,217,31,34,8.16496580927726,7
1979-12-16,88,12.5714285714286,12,4.0355562548073,7
1979-12-23,97,13.8571428571429,16,4.81070235442364,7
1979-12-30,95,13.5714285714286,13,4.07664661444276,7
1980-01-06,156,22.2857142857143,17,8.13867896148357,7
1980-01-13,121,17.2857142857143,18,4.82059075613096,7
1980-01-20,100,14.2857142857143,16,3.68394198806504,7
1980-01-27,98,14,11,6.92820323027551,7
1980-02-03,108,15.4285714285714,11,8.81016728666645,7
1980-02-10,79,11.2857142857143,8,5.28249580262606,7
1980-02-17,80,11.4285714285714,8,5.56348640264187,7
1980-02-24,83,11.8571428571429,12,3.62530786869986,7
1980-03-02,82,11.7142857142857,10,2.9277002188456,7
1980-03-09,44,6.28571428571429,5,2.1380899352994,7
1980-03-16,76,10.8571428571429,9,4.87950036474267,7
1980-03-23,152,21.7142857142857,24,6.21059003408119,7
1980-03-30,73,10.4285714285714,10,3.15473944286703,7
1980-04-06,111,15.8571428571429,10,10.2213595219125,7
1980-04-13,84,12,10,4.50924975282289,7
1980-04-20,82,11.7142857142857,7,7.99404540297101,7
1980-04-27,111,15.8571428571429,19,6.20291790016525,7
1980-05-04,133,19,20,6.58280588604383,7
1980-05-11,110,15.7142857142857,11,6.57556805440376,7
1980-05-18,178,25.4285714285714,30,9.93071234197465,7
1980-05-25,119,17,13,6.73300329224139,7
1980-06-01,104,14.8571428571429,18,6.51737604225738,7
1980-06-08,117,16.7142857142857,15,6.18369592057171,7
1980-06-15,119,17,18,7.48331477354788,7
1980-06-22,156,22.2857142857143,26,6.21059003408119,7
1980-06-29,53,7.57142857142857,8,1.2724180205607,7
1980-07-06,75,10.7142857142857,12,2.28868854108532,7
1980-07-13,131,18.7142857142857,16,7.99404540297101,7
1980-07-20,90,12.8571428571429,12,2.11570094204981,7
1980-07-27,63,9,9,1.73205080756888,7
1980-08-03,50,7.14285714285714,7,2.41029537806548,7
1980-08-10,119,17,14,6,7
1980-08-17,93,13.2857142857143,13,5.55920515044749,7
1980-08-24,95,13.5714285714286,8,8.03859736639718,7
1980-08-31,110,15.7142857142857,12,7.25061573739973,7
1980-09-07,69,9.85714285714286,10,3.33809184158512,7
1980-09-14,68,9.71428571428571,9,3.03942350423485,7
1980-09-21,115,16.4285714285714,14,5.09434794182543,7
1980-09-28,80,11.4285714285714,10,4.68533680244878,7
1980-10-05,133,19,16,8.94427190999916,7
1980-10-12,171,24.4285714285714,28,9.46673373551024,7
1980-10-19,73,10.4285714285714,8,4.96175852083187,7
1980-10-26,94,13.4285714285714,11,6.18754509363078,7
1980-11-02,160,22.8571428571429,28,9.87300311334857,7
1980-11-09,101,14.4285714285714,14,6.62965918825251,7
1980-11-16,70,10,9,3.87298334620742,7
1980-11-23,106,15.1428571428571,11,6.79285338741071,7
1980-11-30,95,13.5714285714286,12,8.30375703837612,7
1980-12-07,110,15.7142857142857,15,6.60086574408453,7
1980-12-14,163,23.2857142857143,24,8.15913160645351,7
1980-12-21,142,20.2857142857143,16,6.8729975438738,7
1980-12-28,80,11.4285714285714,11,1.61834718742537,7
1981-01-04,62,8.85714285714286,9,1.95180014589707,7
1981-01-11,66,9.42857142857143,9,4.31497944595888,7
1981-01-18,66,9.42857142857143,10,1.81265393434993,7
1981-01-25,82,11.7142857142857,11,1.88982236504614,7
1981-02-01,83,11.8571428571429,11,2.85356919363403,7
1981-02-08,88,12.5714285714286,9,6.55380660016612,7
1981-02-15,73,10.4285714285714,8,4.89411697371252,7
1981-02-22,87,12.4285714285714,12,3.77964473009227,7
1981-03-01,95,13.5714285714286,12,5.28700113035556,7
1981-03-08,98,14,12,4.50924975282289,7
1981-03-15,93,13.2857142857143,13,4.46147530585589,7
1981-03-22,74,10.5714285714286,10,2.5727509827124,7
1981-03-29,119,17,18,4.76095228569523,7
1981-04-05,107,15.2857142857143,13,3.68394198806504,7
1981-04-12,104,14.8571428571429,15,0.690065559342354,7
1981-04-19,96,13.7142857142857,15,5.40722620556004,7
1981-04-26,70,10,9,4.93288286231625,7
1981-05-03,112,16,14,4.89897948556636,7
1981-05-10,111,15.8571428571429,13,8.93361762163144,7
1981-05-17,61,8.71428571428571,7,4.49867705421219,7
1981-05-24,68,9.71428571428571,9,3.81725406168211,7
1981-05-31,51,7.28571428571429,8,1.70433620649269,7
1981-06-07,50,7.14285714285714,7,0.899735410842437,7
1981-06-14,76,10.8571428571429,10,4.18045338165497,7
1981-06-21,91,13,15,4.54606056566195,7
1981-06-28,70,10,11,2.70801280154532,7
1981-07-05,51,7.28571428571429,7,2.36038737740833,7
1981-07-12,118,16.8571428571429,19,5.6987885095159,7
1981-07-19,96,13.7142857142857,11,8.36090676330994,7
1981-07-26,96,13.7142857142857,13,7.01698619338069,7
1981-08-02,50,7.14285714285714,6,1.57359158493889,7
1981-08-09,87,12.4285714285714,11,4.07664661444276,7
1981-08-16,106,15.1428571428571,13,8.82097068408709,7
1981-08-23,92,13.1428571428571,13,1.57359158493889,7
1981-08-30,128,18.2857142857143,17,3.81725406168211,7
1981-09-06,111,15.8571428571429,15,6.03955217513604,7
1981-09-13,86,12.2857142857143,12,4.34796066044323,7
1981-09-20,103,14.7142857142857,13,3.49829890633937,7
1981-09-27,154,22,26,6.60807586719967,7
1981-10-04,101,14.4285714285714,15,3.25868802112869,7
1981-10-11,84,12,11,3.3166247903554,7
1981-10-18,90,12.8571428571429,11,4.98091596089754,7
1981-10-25,76,10.8571428571429,11,1.57359158493889,7
1981-11-01,123,17.5714285714286,16,5.74041644415986,7
1981-11-08,83,11.8571428571429,10,3.07834216359885,7
1981-11-15,56,8,9,2.58198889747161,7
1981-11-22,50,7.14285714285714,6,4.59813626840888,7
1981-11-29,101,14.4285714285714,15,5.88379534136323,7
1981-12-06,150,21.4285714285714,17,7.69972170183535,7
1981-12-13,66,9.42857142857143,9,2.43975018237133,7
1981-12-20,50,7.14285714285714,6,2.26778683805536,7
1981-12-27,74,10.5714285714286,11,4.0355562548073,7
1982-01-03,77,11,11,3.46410161513775,7
1982-01-10,43,6.14285714285714,6,2.41029537806548,7
1982-01-17,78,11.1428571428571,12,2.67261241912424,7
1982-01-24,103,14.7142857142857,14,6.89720440261332,7
1982-01-31,101,14.4285714285714,15,2.29906813420444,7
1982-02-07,103,14.7142857142857,12,8.28078671210825,7
1982-02-14,84,12,10,4.20317340430616,7
1982-02-21,85,12.1428571428571,11,3.33809184158512,7
1982-02-28,122,17.4285714285714,14,5.91205386920493,7
1982-03-07,108,15.4285714285714,17,6.02376246923086,7
1982-03-14,88,12.5714285714286,11,5.09434794182543,7
1982-03-21,117,16.7142857142857,16,4.38612531035027,7
1982-03-28,137,19.5714285714286,20,4.07664661444276,7
1982-04-04,92,13.1428571428571,13,4.05908739450021,7
1982-04-11,112,16,17,3.51188458428425,7
1982-04-18,78,11.1428571428571,9,5.8145957563294,7
1982-04-25,70,10,9,4.96655480858378,7
1982-05-02,45,6.42857142857143,5,3.30943816264649,7
1982-05-09,48,6.85714285714286,7,1.0690449676497,7
1982-05-16,66,9.42857142857143,9,2.63673679998231,7
1982-05-23,74,10.5714285714286,8,4.89411697371252,7
1982-05-30,48,6.85714285714286,7,0.690065559342354,7
1982-06-06,75,10.7142857142857,9,4.60848079502294,7
1982-06-13,92,13.1428571428571,9,5.8145957563294,7
1982-06-20,47,6.71428571428571,7,0.487950036474267,7
1982-06-27,34,4.85714285714286,5,1.67616341969505,7
1982-07-04,24,3.42857142857143,3,1.39727626201154,7
1982-07-11,112,16,10,11.1654228162962,7
1982-07-18,103,14.7142857142857,9,12.4192630714586,7
1982-07-25,21,3,3,1.15470053837925,7
1982-08-01,71,10.1428571428571,10,2.19306265517513,7
1982-08-08,75,10.7142857142857,9,5.64843003893665,7
1982-08-15,52,7.42857142857143,7,2.07019667802706,7
1982-08-22,56,8,6,4.96655480858378,7
1982-08-29,100,14.2857142857143,13,3.45032779671177,7
1982-09-05,78,11.1428571428571,12,3.23669437485075,7
1982-09-12,54,7.71428571428571,8,1.49602648308619,7
1982-09-19,63,9,7,3.60555127546399,7
1982-09-26,87,12.4285714285714,10,5.91205386920493,7
1982-10-03,49,7,7,4,7
1982-10-10,65,9.28571428571429,9,2.98408476836063,7
1982-10-17,54,7.71428571428571,6,4.64450520200253,7
1982-10-24,86,12.2857142857143,13,5.87974732207334,7
1982-10-31,51,7.28571428571429,6,2.98408476836063,7
1982-11-07,76,10.8571428571429,12,3.67099311851582,7
1982-11-14,66,9.42857142857143,7,4.35343323738644,7
1982-11-21,52,7.42857142857143,7,2.50713268211203,7
1982-11-28,90,12.8571428571429,11,3.97611918955202,7
1982-12-05,120,17.1428571428571,20,5.89995964473689,7
1982-12-12,76,10.8571428571429,8,4.48807944925857,7
1982-12-19,65,9.28571428571429,11,3.3523268393901,7
1982-12-26,43,6.14285714285714,6,1.3451854182691,7
1983-01-02,66,9.42857142857143,8,3.69039938476144,7
1983-01-09,58,8.28571428571429,8,2.21466970556828,7
1983-01-16,54,7.71428571428571,7,2.6903708365382,7
1983-01-23,61,8.71428571428571,8,2.42997158517582,7
1983-01-30,54,7.71428571428571,7,2.28868854108532,7
1983-02-06,42,6,5,3.55902608401044,7
1983-02-13,14,2,2,1,7
1983-02-20,31,4.42857142857143,4,1.39727626201154,7
1983-02-27,58,8.28571428571429,7,3.40168025708304,7
1983-03-06,35,5,4,2.82842712474619,7
1983-03-13,36,5.14285714285714,5,3.18478525851542,7
1983-03-20,47,6.71428571428571,6,1.88982236504614,7
1983-03-27,43,6.14285714285714,7,1.86445447147161,7
1983-04-03,40,5.71428571428571,5,1.88982236504614,7
1983-04-10,39,5.57142857142857,5,1.71824938596845,7
1983-04-17,59,8.42857142857143,8,3.10145895008263,7
1983-04-24,59,8.42857142857143,9,1.71824938596845,7
1983-05-01,61,8.71428571428571,9,2.21466970556828,7
1983-05-08,65,9.28571428571429,7,4.49867705421219,7
1983-05-15,64,9.14285714285714,9,2.26778683805536,7
1983-05-22,86,12.2857142857143,13,1.70433620649269,7
1983-05-29,32,4.57142857142857,4,1.2724180205607,7
1983-06-05,41,5.85714285714286,5,3.02371578407382,7
1983-06-12,50,7.14285714285714,7,1.86445447147161,7
1983-06-19,81,11.5714285714286,11,3.35942171894424,7
1983-06-26,51,7.28571428571429,7,2.9277002188456,7
1983-07-03,43,6.14285714285714,6,0.690065559342354,7
1983-07-10,52,7.42857142857143,8,0.786795792469443,7
1983-07-17,59,8.42857142857143,9,1.51185789203691,7
1983-07-24,35,5,5,1.4142135623731,7
1983-07-31,58,8.28571428571429,8,2.98408476836063,7
1983-08-07,37,5.28571428571429,4,3.72890894294322,7
1983-08-14,45,6.42857142857143,7,1.2724180205607,7
1983-08-21,37,5.28571428571429,5,1.11269728052837,7
1983-08-28,41,5.85714285714286,6,0.899735410842437,7
1983-09-04,48,6.85714285714286,7,1.77281052085584,7
1983-09-11,33,4.71428571428571,4,2.28868854108532,7
1983-09-18,22,3.14285714285714,3,0.690065559342354,7
1983-09-25,16,2.28571428571429,2,1.11269728052837,7
1983-10-02,37,5.28571428571429,5,2.62769136406122,7
1983-10-09,55,7.85714285714286,8,1.57359158493889,7
1983-10-16,28,4,4,1.91485421551268,7
1983-10-23,12,1.71428571428571,2,0.487950036474267,7
1983-10-30,17,2.42857142857143,2,1.51185789203691,7
1983-11-06,44,6.28571428571429,6,1.25356634105602,7
1983-11-13,16,2.28571428571429,2,0.487950036474267,7
1983-11-20,2,0.285714285714286,0,0.487950036474267,7
1983-11-27,12,1.71428571428571,2,0.487950036474267,7
1983-12-04,24,3.42857142857143,3,1.98805959477601,7
1983-12-11,40,5.71428571428571,6,2.1380899352994,7
1983-12-18,19,2.71428571428571,2,0.951189731211342,7
1983-12-25,10,1.42857142857143,1,1.13389341902768,7
1984-01-01,14,2,2,0.816496580927726,7
1984-01-08,32,4.57142857142857,5,0.975900072948533,7
1984-01-15,32,4.57142857142857,4,2.5727509827124,7
1984-01-22,56,8,8,2.70801280154532,7
1984-01-29,49,7,5,3.46410161513775,7
1984-02-05,47,6.71428571428571,6,2.36038737740833,7
1984-02-12,54,7.71428571428571,7,1.88982236504614,7
1984-02-19,59,8.42857142857143,7,4.61364436055861,7
1984-02-26,55,7.85714285714286,9,3.8483144114695,7
1984-03-04,36,5.14285714285714,5,1.21498579258791,7
1984-03-11,74,10.5714285714286,9,3.77964473009227,7
1984-03-18,72,10.2857142857143,11,2.05866345916355,7
1984-03-25,73,10.4285714285714,9,3.20713490294909,7
1984-04-01,68,9.71428571428571,10,2.56347977784662,7
1984-04-08,19,2.71428571428571,3,1.70433620649269,7
1984-04-15,38,5.42857142857143,5,1.39727626201154,7
1984-04-22,38,5.42857142857143,5,0.975900072948533,7
1984-04-29,48,6.85714285714286,5,4.25944329025016,7
1984-05-06,47,6.71428571428571,6,4.23140188409963,7
1984-05-13,54,7.71428571428571,5,4.68025233344976,7
1984-05-20,38,5.42857142857143,5,2.22539456105675,7
1984-05-27,48,6.85714285714286,8,2.54483604112141,7
1984-06-03,20,2.85714285714286,3,0.899735410842437,7
1984-06-10,27,3.85714285714286,3,1.86445447147161,7
1984-06-17,35,5,5,1,7
1984-06-24,36,5.14285714285714,5,1.77281052085584,7
1984-07-01,47,6.71428571428571,7,2.75162289775117,7
1984-07-08,37,5.28571428571429,6,1.38013111868471,7
1984-07-15,15,2.14285714285714,2,0.899735410842437,7
1984-07-22,17,2.42857142857143,3,1.39727626201154,7
1984-07-29,14,2,2,0.577350269189626,7
1984-08-05,21,3,3,0.816496580927726,7
1984-08-12,17,2.42857142857143,2,0.534522483824849,7
1984-08-19,15,2.14285714285714,2,0.899735410842437,7
1984-08-26,17,2.42857142857143,2,1.71824938596845,7
1984-09-02,23,3.28571428571429,3,1.11269728052837,7
1984-09-09,5,0.714285714285714,1,0.487950036474267,7
1984-09-16,4,0.571428571428571,1,0.534522483824849,7
1984-09-23,2,0.285714285714286,0,0.487950036474267,7
1984-09-30,1,0.142857142857143,0,0.377964473009227,7
1984-10-07,8,1.14285714285714,1,0.690065559342354,7
1984-10-14,6,0.857142857142857,1,0.377964473009227,7
1984-10-21,6,0.857142857142857,1,0.377964473009227,7
1984-10-28,5,0.714285714285714,1,0.755928946018454,7
1984-11-04,8,1.14285714285714,1,1.0690449676497,7
1984-11-11,10,1.42857142857143,1,0.534522483824849,7
1984-11-18,17,2.42857142857143,3,1.13389341902768,7
1984-11-25,17,2.42857142857143,2,1.2724180205607,7
