"Weekly","ISN","Mean","Median","Sd","Count"
1998-04-12,499,71.2857142857143,80,24.5201569170773,7
1998-04-19,269,38.4285714285714,40,10.6279057651252,7
1998-04-26,324,46.2857142857143,48,31.6739340031846,7
1998-05-03,578,82.5714285714286,91,17.4819634943861,7
1998-05-10,642,91.7142857142857,96,24.5812549565333,7
1998-05-17,423,60.4285714285714,70,24.8653516823252,7
1998-05-24,336,48,44,9.8488578017961,7
1998-05-31,594,84.8571428571429,84,19.4544645384084,7
1998-06-07,681,97.2857142857143,97,11.3829446353494,7
1998-06-14,512,73.1428571428571,67,19.68441491323,7
1998-06-21,588,84,90,23.6008474424119,7
1998-06-28,942,134.571428571429,138,9.58918041087876,7
1998-07-05,567,81,74,34.8233638045877,7
1998-07-12,673,96.1428571428571,83,31.0774761492873,7
1998-07-19,776,110.857142857143,114,14.252819269985,7
1998-07-26,711,101.571428571429,104,17.6243878650876,7
1998-08-02,843,120.428571428571,129,27.3426232761059,7
1998-08-09,955,136.428571428571,143,23.796758482737,7
1998-08-16,849,121.285714285714,120,15.4349634025512,7
1998-08-23,854,122,113,18.1475434517549,7
1998-08-30,885,126.428571428571,130,18.707014217998,7
1998-09-06,1070,152.857142857143,156,29.1971949076652,7
1998-09-13,702,100.285714285714,99,24.5201569170773,7
1998-09-20,1186,169.428571428571,163,23.10019583508,7
1998-09-27,501,71.5714285714286,54,36.9723191178533,7
1998-10-04,636,90.8571428571429,93,47.6565090742372,7
1998-10-11,629,89.8571428571429,88,24.120728094515,7
1998-10-18,710,101.428571428571,97,33.728608741231,7
1998-10-25,317,45.2857142857143,43,20.9182080631069,7
1998-11-01,703,100.428571428571,116,46.3891407654031,7
1998-11-08,753,107.571428571429,99,18.2469827903788,7
1998-11-15,479,68.4285714285714,64,32.6029504945853,7
1998-11-22,777,111,112,47.5955179962708,7
1998-11-29,907,129.571428571429,138,29.9936501216349,7
1998-12-06,986,140.857142857143,141,19.9869004719639,7
1998-12-13,626,89.4285714285714,81,18.3017043182426,7
1998-12-20,551,78.7142857142857,73,35.9894164336975,7
1998-12-27,1043,149,157,28.6879765755621,7
1999-01-03,563,80.4285714285714,79,15.9567868826731,7
1999-01-10,528,75.4285714285714,60,34.5101779327836,7
1999-01-17,1238,176.857142857143,182,35.0496246838135,7
1999-01-24,398,56.8571428571429,46,34.2609037214362,7
1999-01-31,198,28.2857142857143,29,9.19627253681776,7
1999-02-07,712,101.714285714286,89,50.4998821309327,7
1999-02-14,1113,159,169,41.4085337420521,7
1999-02-21,481,68.7142857142857,70,22.6621143888082,7
1999-02-28,910,130,128,18.9208879284245,7
1999-03-07,735,105,95,28.8790581563873,7
1999-03-14,1007,143.857142857143,142,19.7520342532828,7
1999-03-21,424,60.5714285714286,53,25.6505824680918,7
1999-03-28,466,66.5714285714286,69,14.9092492864569,7
1999-04-04,842,120.285714285714,120,24.5744737869351,7
1999-04-11,753,107.571428571429,110,8.96022958889527,7
1999-04-18,517,73.8571428571429,73,11.852265204432,7
1999-04-25,592,84.5714285714286,82,12.9210054156935,7
1999-05-02,1056,150.857142857143,146,34.9305433273354,7
1999-05-09,1167,166.714285714286,170,26.9858869640799,7
1999-05-16,890,127.142857142857,130,16.2319496819141,7
1999-05-23,1058,151.142857142857,171,43.3644576868683,7
1999-05-30,1504,214.857142857143,220,34.5177663019523,7
1999-06-06,1645,235,231,30.259984578097,7
1999-06-13,1224,174.857142857143,181,50.6932887452523,7
1999-06-20,1693,241.857142857143,188,130.953463198991,7
1999-06-27,1856,265.142857142857,259,36.6580076355702,7
1999-07-04,1294,184.857142857143,179,32.5495958573404,7
1999-07-11,938,134,120,28.7054001888146,7
1999-07-18,1003,143.285714285714,144,27.8251342357606,7
1999-07-25,1606,229.428571428571,220,73.5637074080626,7
1999-08-01,1525,217.857142857143,235,67.3088121309252,7
1999-08-08,667,95.2857142857143,94,16.1628616042487,7
1999-08-15,472,67.4285714285714,64,14.2344317631245,7
1999-08-22,1147,163.857142857143,194,50.3104646882024,7
1999-08-29,1017,145.285714285714,115,58.4542963511217,7
1999-09-05,790,112.857142857143,106,29.5264207754601,7
1999-09-12,1231,175.857142857143,193,41.3054821681439,7
1999-09-19,577,82.4285714285714,80,32.526179931747,7
1999-09-26,422,60.2857142857143,60,19.9224687703297,7
1999-10-03,1192,170.285714285714,179,61.9965436824621,7
1999-10-10,1565,223.571428571429,221,15.1641808533261,7
1999-10-17,1016,145.142857142857,141,24.3818824227374,7
1999-10-24,1145,163.571428571429,169,35.0469073426703,7
1999-10-31,1055,150.714285714286,144,32.8060679636877,7
1999-11-07,1712,244.571428571429,266,48.4384734925216,7
1999-11-14,1625,232.142857142857,234,11.6965603409517,7
1999-11-21,1036,148,152,32.1558703816271,7
1999-11-28,806,115.142857142857,110,28.6031966245533,7
1999-12-05,832,118.857142857143,128,34.9877529593265,7
1999-12-12,954,136.285714285714,130,14.4880903470665,7
1999-12-19,971,138.714285714286,138,21.8076002478821,7
1999-12-26,568,81.1428571428571,82,19.3082760444718,7
2000-01-02,749,107,110,28.7344160662204,7
2000-01-09,1405,200.714285714286,198,92.1479142207684,7
2000-01-16,1067,152.428571428571,124,60.6955713454646,7
2000-01-23,678,96.8571428571429,89,17.5634902703361,7
2000-01-30,762,108.857142857143,110,42.5418561396835,7
2000-02-06,1313,187.571428571429,170,33.6197221030412,7
2000-02-13,1076,153.714285714286,160,26.411577547951,7
2000-02-20,1124,160.571428571429,125,61.8381143062463,7
2000-02-27,1440,205.714285714286,217,23.542261897237,7
2000-03-05,1432,204.571428571429,202,58.1144191598412,7
2000-03-12,1060,151.428571428571,149,30.4677815780164,7
2000-03-19,1743,249,260,69.2940593894359,7
2000-03-26,1819,259.857142857143,266,23.7516916690761,7
2000-04-02,1378,196.857142857143,197,62.8209852714536,7
2000-04-09,1124,160.571428571429,165,14.717983816374,7
2000-04-16,1047,149.571428571429,143,34.1118608055768,7
2000-04-23,1379,197,195,23.7697286480094,7
2000-04-30,741,105.857142857143,103,28.0620061734045,7
2000-05-07,1039,148.428571428571,164,53.9068862108764,7
2000-05-14,1727,246.714285714286,246,21.5307089658336,7
2000-05-21,1224,174.857142857143,180,30.4161611177817,7
2000-05-28,885,126.428571428571,127,33.1001366707004,7
2000-06-04,1101,157.285714285714,158,31.747515838326,7
2000-06-11,1684,240.571428571429,244,16.1849430321018,7
2000-06-18,1402,200.285714285714,210,18.3731170075039,7
2000-06-25,1191,170.142857142857,167,15.8790068059327,7
2000-07-02,1494,213.428571428571,211,45.5333472774154,7
2000-07-09,1881,268.714285714286,282,51.2240642853021,7
2000-07-16,2018,288.285714285714,297,37.6550761771207,7
2000-07-23,1384,197.714285714286,174,43.5343323738644,7
2000-07-30,1075,153.571428571429,152,23.9781646702241,7
2000-08-06,1397,199.571428571429,206,34.6162637251006,7
2000-08-13,1741,248.714285714286,253,38.4651976281343,7
2000-08-20,734,104.857142857143,98,23.3910849928527,7
2000-08-27,1285,183.571428571429,176,27.0546184773022,7
2000-09-03,996,142.285714285714,143,40.9337443751659,7
2000-09-10,522,74.5714285714286,61,40.4510285936676,7
2000-09-17,1164,166.285714285714,143,47.9260342810123,7
2000-09-24,1384,197.714285714286,190,36.7002011153176,7
2000-10-01,1241,177.285714285714,183,49.0228323869408,7
2000-10-08,864,123.428571428571,117,40.1117486648536,7
2000-10-15,915,130.714285714286,133,5.76524893114731,7
2000-10-22,807,115.285714285714,118,20.6051311224032,7
2000-10-29,1247,178.142857142857,192,36.9207645796083,7
2000-11-05,1142,163.142857142857,160,23.9960314179142,7
2000-11-12,883,126.142857142857,124,28.2455221904203,7
2000-11-19,1037,148.142857142857,145,30.8135715306777,7
2000-11-26,1140,162.857142857143,168,51.3855640280049,7
2000-12-03,711,101.571428571429,89,40.9098893620974,7
2000-12-10,999,142.714285714286,157,53.8755178960855,7
2000-12-17,1125,160.714285714286,159,35.729139768142,7
2000-12-24,1084,154.857142857143,162,23.2696409614801,7
2000-12-31,937,133.857142857143,119,28.9967157417788,7
2001-01-07,1230,175.714285714286,174,18.6522052826137,7
2001-01-14,700,100,90,20.8326666559997,7
2001-01-21,978,139.714285714286,139,21.8762754730194,7
2001-01-28,870,124.285714285714,128,17.133926245068,7
2001-02-04,1065,152.142857142857,158,20.5785371315891,7
2001-02-11,776,110.857142857143,112,21.4509407053131,7
2001-02-18,762,108.857142857143,106,25.2680864031329,7
2001-02-25,592,84.5714285714286,84,17.9708759094369,7
2001-03-04,892,127.428571428571,133,19.6286961942385,7
2001-03-11,864,123.428571428571,120,30.1654169696423,7
2001-03-18,950,135.714285714286,113,61.2228559872708,7
2001-03-25,2356,336.571428571429,340,40.9343260310836,7
2001-04-01,1554,222,219,71.800649950633,7
2001-04-08,1050,150,153,20.8326666559997,7
2001-04-15,678,96.8571428571429,93,43.6020969351573,7
2001-04-22,1237,176.714285714286,174,30.3299317820657,7
2001-04-29,1284,183.428571428571,192,21.5550237211432,7
2001-05-06,732,104.571428571429,116,21.8316066201974,7
2001-05-13,926,132.285714285714,133,11.5139666740628,7
2001-05-20,1108,158.285714285714,154,27.6689614653573,7
2001-05-27,760,108.571428571429,105,34.180194766644,7
2001-06-03,1187,169.571428571429,180,47.6824815589441,7
2001-06-10,1812,258.857142857143,262,30.5146334918651,7
2001-06-17,1514,216.285714285714,221,39.0500289616379,7
2001-06-24,1088,155.428571428571,136,51.451780477314,7
2001-07-01,679,97,106,18.4210025061975,7
2001-07-08,810,115.714285714286,101,33.8364413303876,7
2001-07-15,1203,171.857142857143,177,21.8359685796056,7
2001-07-22,773,110.428571428571,95,32.705030922154,7
2001-07-29,702,100.285714285714,86,42.586047346184,7
2001-08-05,1208,172.571428571429,168,17.2032665779607,7
2001-08-12,1128,161.142857142857,163,26.4791022722232,7
2001-08-19,1148,164,163,23.4378611083293,7
2001-08-26,1132,161.714285714286,148,33.5991779944802,7
2001-09-02,1419,202.714285714286,190,52.7121563642717,7
2001-09-09,1544,220.571428571429,213,28.3305320744078,7
2001-09-16,1517,216.714285714286,205,42.7968623683025,7
2001-09-23,1876,268,260,28.5423661714769,7
2001-09-30,1478,211.142857142857,210,43.1525533096578,7
2001-10-07,1022,146,139,21.4941852602047,7
2001-10-14,1426,203.714285714286,199,41.4073837445863,7
2001-10-21,1699,242.714285714286,233,36.0125639451673,7
2001-10-28,1122,160.285714285714,159,24.6759956618727,7
2001-11-04,1413,201.857142857143,190,40.6711550996878,7
2001-11-11,1168,166.857142857143,173,42.0770268730597,7
2001-11-18,804,114.857142857143,125,25.9706794380931,7
2001-11-25,1027,146.714285714286,134,46.7037267810407,7
2001-12-02,1496,213.714285714286,201,24.4111606013471,7
2001-12-09,1317,188.142857142857,187,26.9470380031434,7
2001-12-16,1154,164.857142857143,159,18.6853647848485,7
2001-12-23,1644,234.857142857143,231,45.1273330751574,7
2001-12-30,1349,192.714285714286,179,43.8509379820405,7
2002-01-06,1207,172.428571428571,174,29.9213254099098,7
2002-01-13,1056,150.857142857143,135,34.5515487903151,7
2002-01-20,1171,167.285714285714,167,19.4483442801205,7
2002-01-27,1276,182.285714285714,182,26.3610462976105,7
2002-02-03,1430,204.285714285714,199,32.4125196270119,7
2002-02-10,1070,152.857142857143,156,17.4778771730491,7
2002-02-17,841,120.142857142857,127,29.4586069563638,7
2002-02-24,1030,147.142857142857,154,19.3513873010746,7
2002-03-03,962,137.428571428571,151,34.5777247316686,7
2002-03-10,808,115.428571428571,119,19.0862703084106,7
2002-03-17,991,141.571428571429,151,20.4683262860543,7
2002-03-24,997,142.428571428571,139,10.9674844100967,7
2002-03-31,1422,203.142857142857,181,42.7723764885257,7
2002-04-07,1547,221,223,26.4386081328046,7
2002-04-14,1251,178.714285714286,164,32.2372159970134,7
2002-04-21,1159,165.571428571429,163,28.6697119091277,7
2002-04-28,1174,167.714285714286,174,52.0919516679058,7
2002-05-05,1684,240.571428571429,215,62.2169782370727,7
2002-05-12,936,133.714285714286,123,31.2394744178701,7
2002-05-19,1328,189.714285714286,197,32.4844285041017,7
2002-05-26,1324,189.142857142857,185,21.7135024921405,7
2002-06-02,1351,193,195,19.356308187944,7
2002-06-09,751,107.285714285714,92,32.4998168493008,7
2002-06-16,671,95.8571428571429,95,17.3630697307875,7
2002-06-23,699,99.8571428571429,96,9.26334301478272,7
2002-06-30,769,109.857142857143,108,28.4102597162162,7
2002-07-07,595,85,85,9.23760430703401,7
2002-07-14,1038,148.285714285714,147,17.1630833060796,7
2002-07-21,1404,200.571428571429,189,50.0494993077092,7
2002-07-28,1815,259.285714285714,253,88.6467038035713,7
2002-08-04,867,123.857142857143,129,15.518038658591,7
2002-08-11,1626,232.285714285714,221,63.2895838868564,7
2002-08-18,1394,199.142857142857,192,41.244913106259,7
2002-08-25,914,130.571428571429,124,14.2811897596937,7
2002-09-01,1472,210.285714285714,216,19.9475502732732,7
2002-09-08,1378,196.857142857143,188,44.7639310584931,7
2002-09-15,1236,176.571428571429,182,34.5487922743914,7
2002-09-22,1159,165.571428571429,177,27.621592657781,7
2002-09-29,732,104.571428571429,107,14.8420252757403,7
2002-10-06,1102,157.428571428571,139,53.581268937497,7
2002-10-13,1275,182.142857142857,177,17.5445012414011,7
2002-10-20,849,121.285714285714,113,33.8019441537233,7
2002-10-27,1004,143.428571428571,149,32.0460977492172,7
2002-11-03,1319,188.428571428571,190,20.6950649741844,7
2002-11-10,1103,157.571428571429,157,22.8316822482645,7
2002-11-17,778,111.142857142857,118,21.1851250600397,7
2002-11-24,652,93.1428571428571,94,9.35287070776617,7
2002-12-01,855,122.142857142857,132,16.5270341302624,7
2002-12-08,918,131.142857142857,157,44.8234632435163,7
2002-12-15,1349,192.714285714286,192,32.0297480774477,7
2002-12-22,554,79.1428571428571,59,40.961073274629,7
2002-12-29,486,69.4285714285714,49,39.8323869184242,7
2003-01-05,1162,166,179,30.65398288423,7
2003-01-12,937,133.857142857143,127,23.7727334806677,7
2003-01-19,829,118.428571428571,121,15.4903964104338,7
2003-01-26,688,98.2857142857143,102,29.9093869641527,7
2003-02-02,581,83,64,37.3630833845388,7
2003-02-09,703,100.428571428571,111,40.3933044899653,7
2003-02-16,337,48.1428571428571,56,24.4978133134951,7
2003-02-23,360,51.4285714285714,49,16.3794296080698,7
2003-03-02,809,115.571428571429,111,18.6891870953692,7
2003-03-09,700,100,100,25.6059888828115,7
2003-03-16,328,46.8571428571429,55,24.1414482541857,7
2003-03-23,809,115.571428571429,127,59.3235679497256,7
2003-03-30,1043,149,168,48.7579053419375,7
2003-04-06,409,58.4285714285714,60,9.32482605480558,7
2003-04-13,326,46.5714285714286,40,14.1286605033544,7
2003-04-20,818,116.857142857143,104,30.975412676447,7
2003-04-27,1186,169.428571428571,174,32.1136375125228,7
2003-05-04,592,84.5714285714286,94,52.2393757710827,7
2003-05-11,476,68,68,7.78888096369861,7
2003-05-18,622,88.8571428571429,91,8.39500985563391,7
2003-05-25,554,79.1428571428571,79,22.1692622898506,7
2003-06-01,673,96.1428571428571,71,53.070483231983,7
2003-06-08,1267,181,190,24.6846781087648,7
2003-06-15,741,105.857142857143,108,14.7131298667615,7
2003-06-22,756,108,101,32.3934149686836,7
2003-06-29,963,137.571428571429,144,36.6281182647846,7
2003-07-06,867,123.857142857143,125,18.6049148652408,7
2003-07-13,1149,164.142857142857,167,13.259318376505,7
2003-07-20,959,137,148,70.1593424522589,7
2003-07-27,498,71.1428571428571,66,24.3818824227374,7
2003-08-03,956,136.571428571429,126,27.7299906410439,7
2003-08-10,886,126.571428571429,123,11.6025448768383,7
2003-08-17,740,105.714285714286,109,16.2451457951218,7
2003-08-24,853,121.857142857143,123,17.6203345733329,7
2003-08-31,524,74.8571428571429,69,17.5254916376933,7
2003-09-07,337,48.1428571428571,48,16.375068156892,7
2003-09-14,522,74.5714285714286,78,19.9988094883766,7
2003-09-21,925,132.142857142857,133,37.5873585638779,7
2003-09-28,744,106.285714285714,104,14.7389991260633,7
2003-10-05,493,70.4285714285714,72,7.29970645202355,7
2003-10-12,206,29.4285714285714,28,13.1384568203061,7
2003-10-19,592,84.5714285714286,87,21.7934022344466,7
2003-10-26,1539,219.857142857143,219,50.091345132097,7
2003-11-02,370,52.8571428571429,26,47.2843475561366,7
2003-11-09,248,35.4285714285714,37,14.9315900342991,7
2003-11-16,711,101.571428571429,106,44.9104929938693,7
2003-11-23,1123,160.428571428571,149,33.2859186586818,7
2003-11-30,897,128.142857142857,134,30.2733577667921,7
2003-12-07,259,37,39,10.5830052442584,7
2003-12-14,563,80.4285714285714,102,40.0077373469064,7
2003-12-21,586,83.7142857142857,79,20.3282585392378,7
2003-12-28,321,45.8571428571429,45,19.7773319015194,7
2004-01-04,448,64,62,15.5134350376268,7
2004-01-11,362,51.7142857142857,52,21.2423655753801,7
2004-01-18,484,69.1428571428571,70,9.94029797388005,7
2004-01-25,186,26.5714285714286,24,23.9433856061693,7
2004-02-01,622,88.8571428571429,98,17.2571586250322,7
2004-02-08,426,60.8571428571429,63,6.41426980589818,7
2004-02-15,268,38.2857142857143,34,12.6189577714681,7
2004-02-22,640,91.4285714285714,90,24.1444068254406,7
2004-02-29,342,48.8571428571429,45,12.9025652672711,7
2004-03-07,421,60.1428571428571,61,7.55928946018454,7
2004-03-14,485,69.2857142857143,68,16.3881490282286,7
2004-03-21,722,103.142857142857,93,26.2769136406122,7
2004-03-28,631,90.1428571428571,82,20.5298853010968,7
2004-04-04,398,56.8571428571429,59,34.7055642581444,7
2004-04-11,311,44.4285714285714,45,21.5008305487419,7
2004-04-18,512,73.1428571428571,73,15.3234958090353,7
2004-04-25,327,46.7142857142857,45,16.5198293545896,7
2004-05-02,313,44.7142857142857,50,13.5365466511254,7
2004-05-09,421,60.1428571428571,65,24.0999901205275,7
2004-05-16,662,94.5714285714286,95,15.873007936506,7
2004-05-23,597,85.2857142857143,90,21.3675321123294,7
2004-05-30,378,54,55,6.42910050732864,7
2004-06-06,297,42.4285714285714,50,11.645559137244,7
2004-06-13,501,71.5714285714286,65,22.0971879271032,7
2004-06-20,665,95,78,43.1740662898458,7
2004-06-27,267,38.1428571428571,36,6.89029683512913,7
2004-07-04,221,31.5714285714286,26,18.4739198408382,7
2004-07-11,742,106,111,21.3307290077015,7
2004-07-18,986,140.857142857143,141,30.3283617066521,7
2004-07-25,439,62.7142857142857,64,35.1933435264601,7
2004-08-01,332,47.4285714285714,44,12.9853397190465,7
2004-08-08,683,97.5714285714286,100,26.9063632056133,7
2004-08-15,534,76.2857142857143,68,22.7135369747814,7
2004-08-22,385,55,61,23.5442845152137,7
2004-08-29,155,22.1428571428571,15,13.39687241397,7
2004-09-05,521,74.4285714285714,70,11.4142767745361,7
2004-09-12,451,64.4285714285714,67,13.1384568203061,7
2004-09-19,236,33.7142857142857,24,18.7324521060314,7
2004-09-26,197,28.1428571428571,24,6.86606562325595,7
2004-10-03,253,36.1428571428571,42,8.55235974119758,7
2004-10-10,132,18.8571428571429,21,13.7529217674957,7
2004-10-17,742,106,104,30.6865877325366,7
2004-10-24,1024,146.285714285714,145,12.7503501352484,7
2004-10-31,806,115.142857142857,116,14.7017977520729,7
2004-11-07,489,69.8571428571429,61,17.6769960818062,7
2004-11-14,423,60.4285714285714,63,12.528063735166,7
2004-11-21,336,48,51,8.50490054811538,7
2004-11-28,295,42.1428571428571,42,5.72795982960109,7
2004-12-05,165,23.5714285714286,22,12.2182533238477,7
2004-12-12,187,26.7142857142857,24,12.6453454640339,7
2004-12-19,190,27.1428571428571,32,10.0403946042735,7
2004-12-26,170,24.2857142857143,18,11.9403278251239,7
2005-01-02,160,22.8571428571429,16,14.6563816752132,7
2005-01-09,414,59.1428571428571,75,23.291118274488,7
2005-01-16,597,85.2857142857143,69,37.3662694851666,7
2005-01-23,249,35.5714285714286,35,8.56070758090208,7
2005-01-30,168,24,23,6.37704215656966,7
2005-02-06,444,63.4285714285714,60,14.1522335440634,7
2005-02-13,427,61,65,12.8840987267251,7
2005-02-20,182,26,24,7.18795288428261,7
2005-02-27,64,9.14285714285714,12,6.28300807545164,7
2005-03-06,314,44.8571428571429,48,24.5182148033428,7
2005-03-13,280,40,41,14.5716619962629,7
2005-03-20,361,51.5714285714286,45,16.68189780228,7
2005-03-27,137,19.5714285714286,16,9.0527554342521,7
2005-04-03,354,50.5714285714286,47,8.61891607371335,7
2005-04-10,298,42.5714285714286,43,13.2521337006177,7
2005-04-17,220,31.4285714285714,35,9.0527554342521,7
2005-04-24,225,32.1428571428571,30,23.7236068886989,7
2005-05-01,381,54.4285714285714,58,12.3673918411434,7
2005-05-08,625,89.2857142857143,92,26.1961465723128,7
2005-05-15,264,37.7142857142857,38,16.3474186108417,7
2005-05-22,468,66.8571428571429,53,26.1624958762766,7
2005-05-29,468,66.8571428571429,74,18.9774302038726,7
2005-06-05,603,86.1428571428571,88,13.9335156060076,7
2005-06-12,385,55,48,21.6487105081727,7
2005-06-19,252,36,42,27.5983091269495,7
2005-06-26,443,63.2857142857143,43,65.7969459415716,7
2005-07-03,1047,149.571428571429,160,41.8603119229386,7
2005-07-10,363,51.8571428571429,50,24.8825814003061,7
2005-07-17,41,5.85714285714286,0,10.8999781563783,7
2005-07-24,229,32.7142857142857,27,14.7163660110582,7
2005-07-31,583,83.2857142857143,80,20.0724876860035,7
2005-08-07,328,46.8571428571429,53,18.1606586832506,7
2005-08-14,357,51,40,22.6495033058122,7
2005-08-21,447,63.8571428571429,65,9.88986975695453,7
2005-08-28,338,48.2857142857143,55,30.6252308057386,7
2005-09-04,190,27.1428571428571,22,17.0726737939958,7
2005-09-11,505,72.1428571428571,63,22.5420242467898,7
2005-09-18,234,33.4285714285714,24,13.3023449418657,7
2005-09-25,152,21.7142857142857,23,7.95223837910404,7
2005-10-02,139,19.8571428571429,21,4.77593172161452,7
2005-10-09,123,17.5714285714286,15,12.7260512710102,7
2005-10-16,111,15.8571428571429,12,7.03393136703725,7
2005-10-23,0,0,0,0,7
2005-10-30,161,23,18,9.69535971483266,7
2005-11-06,73,10.4285714285714,12,10.9674844100967,7
2005-11-13,209,29.8571428571429,30,10.4790039512123,7
2005-11-20,219,31.2857142857143,28,6.9693205243717,7
2005-11-27,357,51,46,27.0123428577876,7
2005-12-04,386,55.1428571428571,52,23.3554317124773,7
2005-12-11,323,46.1428571428571,50,12.1576940169394,7
2005-12-18,354,50.5714285714286,52,18.6356034054633,7
2005-12-25,455,65,65,7.95822425754221,7
2006-01-01,167,23.8571428571429,23,8.02970674907811,7
2006-01-08,57,8.14285714285714,11,5.61036455822529,7
2006-01-15,215,30.7142857142857,31,5.85133277451345,7
2006-01-22,224,32,40,15.9269164205337,7
2006-01-29,24,3.42857142857143,0,5.8554004376912,7
2006-02-05,55,7.85714285714286,11,5.63999324552112,7
2006-02-12,89,12.7142857142857,12,6.92132660006461,7
2006-02-19,23,3.28571428571429,0,8.69318287921223,7
2006-02-26,34,4.85714285714286,0,6.38823323067684,7
2006-03-05,49,7,0,11.9861030642435,7
2006-03-12,149,21.2857142857143,22,6.65117247093287,7
2006-03-19,184,26.2857142857143,26,8.32094316998351,7
2006-03-26,196,28,29,26.7581763205193,7
2006-04-02,539,77,75,10.4721853816033,7
2006-04-09,408,58.2857142857143,59,13.1619943488096,7
2006-04-16,137,19.5714285714286,16,8.56070758090208,7
2006-04-23,308,44,53,22.7009544586419,7
2006-04-30,372,53.1428571428571,52,7.40334544712887,7
2006-05-07,264,37.7142857142857,30,16.265651802846,7
2006-05-14,50,7.14285714285714,0,10.3025655612016,7
2006-05-21,330,47.1428571428571,48,7.92524597785607,7
2006-05-28,216,30.8571428571429,33,31.0399128619297,7
2006-06-04,278,39.7142857142857,43,20.0309284667011,7
2006-06-11,226,32.2857142857143,34,6.9931939701943,7
2006-06-18,81,11.5714285714286,17,11.0733485278414,7
2006-06-25,221,31.5714285714286,39,15.3063945554044,7
2006-07-02,214,30.5714285714286,30,2.8784916685157,7
2006-07-09,109,15.5714285714286,14,5.79819347892493,7
2006-07-16,106,15.1428571428571,16,7.58130532798874,7
2006-07-23,137,19.5714285714286,20,2.76026223736942,7
2006-07-30,92,13.1428571428571,11,11.422617496712,7
2006-08-06,99,14.1428571428571,14,11.1867268288297,7
2006-08-13,172,24.5714285714286,23,6.1605503773917,7
2006-08-20,141,20.1428571428571,22,6.66904719402933,7
2006-08-27,172,24.5714285714286,28,6.39940473422184,7
2006-09-03,240,34.2857142857143,34,25.1443451940609,7
2006-09-10,203,29,25,19.4164878389476,7
2006-09-17,103,14.7142857142857,12,5.31395288256259,7
2006-09-24,123,17.5714285714286,11,13.6974102522721,7
2006-10-01,177,25.2857142857143,23,4.42396073348629,7
2006-10-08,45,6.42857142857143,0,8.75323069609431,7
2006-10-15,44,6.28571428571429,0,7.86795792469443,7
2006-10-22,138,19.7142857142857,14,14.0560104073463,7
2006-10-29,225,32.1428571428571,38,19.1870492036388,7
2006-11-05,201,28.7142857142857,26,12.2843299330799,7
2006-11-12,247,35.2857142857143,37,8.34094890114,7
2006-11-19,93,13.2857142857143,11,16.265651802846,7
2006-11-26,287,41,44,13.9522996909709,7
2006-12-03,249,35.5714285714286,37,13.7823213194433,7
2006-12-10,165,23.5714285714286,25,3.86683086679272,7
2006-12-17,15,2.14285714285714,0,5.66946709513841,7
2006-12-24,81,11.5714285714286,11,9.81252843489966,7
2006-12-31,275,39.2857142857143,39,8.24043457014021,7
2007-01-07,285,40.7142857142857,42,13.548853404308,7
2007-01-14,167,23.8571428571429,24,4.18045338165497,7
2007-01-21,114,16.2857142857143,15,5.18698003705064,7
2007-01-28,199,28.4285714285714,31,8.61891607371335,7
2007-02-04,124,17.7142857142857,22,6.31702160078323,7
2007-02-11,24,3.42857142857143,0,9.07114735222145,7
2007-02-18,167,23.8571428571429,23,8.17370930542087,7
2007-02-25,117,16.7142857142857,12,6.92132660006461,7
2007-03-04,61,8.71428571428571,0,11.729084728632,7
2007-03-11,29,4.14285714285714,0,7.08116213222499,7
2007-03-18,25,3.57142857142857,0,6.10620293518929,7
2007-03-25,75,10.7142857142857,12,5.02375310282017,7
2007-04-01,28,4,0,6.92820323027551,7
2007-04-08,0,0,0,0,7
2007-04-15,13,1.85714285714286,0,4.91353814911995,7
2007-04-22,66,9.42857142857143,11,9.3782930724296,7
2007-04-29,195,27.8571428571429,30,7.60325744727376,7
2007-05-06,99,14.1428571428571,15,7.819389819088,7
2007-05-13,210,30,32,7.61577310586391,7
2007-05-20,89,12.7142857142857,12,14.1387680476328,7
2007-05-27,76,10.8571428571429,0,15.137465347371,7
2007-06-03,306,43.7142857142857,44,16.4996392456955,7
2007-06-10,47,6.71428571428571,11,6.29058253037257,7
2007-06-17,0,0,0,0,7
2007-06-24,107,15.2857142857143,13,10.4357444346229,7
2007-07-01,109,15.5714285714286,13,6.65475125648692,7
2007-07-08,165,23.5714285714286,21,9.12610071639111,7
2007-07-15,107,15.2857142857143,13,14.0678627340745,7
2007-07-22,12,1.71428571428571,0,4.53557367611073,7
2007-07-29,48,6.85714285714286,11,6.49175301000101,7
2007-08-05,92,13.1428571428571,14,1.57359158493889,7
2007-08-12,24,3.42857142857143,0,5.88379534136323,7
2007-08-19,72,10.2857142857143,12,7.84674636849112,7
2007-08-26,115,16.4285714285714,13,5.99603043290984,7
2007-09-02,52,7.42857142857143,12,6.97273602103562,7
2007-09-09,0,0,0,0,7
2007-09-16,0,0,0,0,7
2007-09-23,30,4.28571428571429,0,7.34198623703163,7
2007-09-30,51,7.28571428571429,0,9.58669713221201,7
2007-10-07,27,3.85714285714286,0,6.74360367134594,7
2007-10-14,0,0,0,0,7
2007-10-21,0,0,0,0,7
2007-10-28,0,0,0,0,7
2007-11-04,11,1.57142857142857,0,4.1576092031015,7
2007-11-11,23,3.28571428571429,0,5.61884583979918,7
